workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,native-country,income,age_bin,hours_bin
2,187203,9,4,2,12,0,4,1,0,0,39,0,1,2
2,147206,8,2,2,3,0,4,1,0,0,39,0,2,1
4,228182,9,4,2,10,0,4,1,0,0,39,0,3,1
4,177426,9,4,2,6,0,4,1,0,0,26,0,1,1
0,161288,6,11,2,0,0,4,1,0,0,39,0,1,2
4,133530,12,5,2,10,5,1,0,0,0,39,0,1,0
4,117849,1,13,2,14,2,4,1,0,0,39,0,2,1
4,132670,12,5,2,12,0,4,1,9386,0,39,0,4,0
5,98360,10,7,2,10,0,4,1,0,0,39,0,2,2
4,226500,11,15,2,12,0,4,1,0,0,39,0,2,2
4,35644,8,2,4,3,2,4,1,0,0,39,0,1,1
4,49325,12,5,2,4,0,4,1,0,0,39,0,1,1
4,142738,15,1,4,10,3,4,0,14084,0,39,0,0,0
6,207841,11,15,0,10,1,4,1,0,0,39,0,3,0
4,269355,15,1,2,14,0,4,1,5178,0,39,0,1,2
5,190290,11,15,2,3,0,4,1,0,0,39,0,1,1
4,209034,11,15,4,12,1,4,0,0,0,39,0,0,2
4,174571,11,15,2,6,0,2,1,0,0,39,0,1,1
4,198583,11,15,2,7,5,4,0,0,0,39,0,1,1
4,128055,11,15,2,3,0,4,1,0,0,39,0,1,2
4,319271,15,1,2,12,0,4,1,0,0,39,0,2,2
4,91857,11,15,0,8,2,4,1,0,0,39,0,2,1
4,376416,15,1,4,14,3,4,1,0,0,39,0,0,1
2,323829,11,15,0,11,2,4,1,0,0,39,0,1,2
4,209646,9,4,4,10,3,4,0,0,0,39,0,0,0
7,90872,15,1,0,1,1,2,0,0,0,39,0,1,1
4,287454,9,4,0,10,4,4,0,0,0,39,0,3,1
4,208946,9,4,4,12,3,4,1,0,0,39,0,0,1
2,130805,7,3,2,11,0,4,1,0,0,39,0,2,4
4,247090,6,11,2,3,0,3,1,0,0,39,0,0,2
4,249150,11,15,4,12,3,4,0,0,0,39,0,0,1
4,187138,11,15,0,1,1,4,0,0,0,39,0,3,1
4,166497,14,6,2,10,0,4,1,0,1902,39,0,1,2
4,155433,9,4,0,4,1,4,0,0,0,39,0,2,2
7,164593,9,4,4,4,1,4,1,0,0,0,0,2,1
4,211168,15,1,2,13,5,4,0,0,0,39,0,2,1
6,162688,11,15,2,3,0,4,1,0,0,39,0,0,1
2,185072,9,4,5,10,4,2,0,0,0,23,0,3,1
4,154153,0,12,2,7,0,4,1,0,0,39,0,2,2
6,166258,15,1,2,1,0,4,1,0,0,39,0,3,2
6,190650,12,5,2,12,0,1,1,0,0,0,0,1,1
7,165792,12,5,2,10,5,4,0,0,0,39,0,3,0
4,313170,11,15,6,3,1,4,1,0,0,39,0,3,1
4,188279,11,15,2,8,0,1,1,0,0,37,0,2,1
6,209301,11,15,2,3,0,4,1,0,0,39,0,1,2
4,194820,11,15,5,3,4,4,0,0,0,39,0,2,2
4,171393,9,4,2,4,0,4,1,0,1887,39,0,2,1
4,268282,5,10,2,5,2,4,1,0,0,26,0,1,1
4,219519,15,1,4,12,1,2,0,0,0,39,0,0,1
7,369131,11,15,2,11,0,4,1,0,0,39,0,2,1
4,195571,15,1,4,1,3,4,0,0,0,39,0,0,1
4,114686,8,2,0,13,1,4,0,2202,0,39,0,3,2
4,356861,0,12,2,7,0,4,1,0,0,39,0,0,2
4,156848,9,4,4,12,3,4,1,0,0,39,0,1,1
4,147766,11,15,2,3,0,4,1,0,0,39,0,4,1
2,134768,15,1,2,11,0,4,1,0,0,39,0,3,1
6,156882,15,1,2,12,0,0,1,0,0,39,0,3,1
4,131404,11,15,4,7,3,4,1,0,0,39,0,0,1
5,233727,9,4,2,12,0,4,1,7688,0,39,0,1,2
0,216867,15,1,4,0,2,4,1,0,0,26,0,0,1
4,168556,11,15,2,14,0,4,1,0,0,39,0,2,2
4,60459,15,1,0,1,1,4,0,0,0,39,0,3,1
4,212894,12,5,2,10,0,4,1,0,0,39,0,2,1
4,41865,11,15,4,1,3,4,0,0,0,39,0,0,0
4,175413,11,15,4,6,3,2,0,0,0,39,0,1,1
4,149902,15,1,0,4,4,2,0,0,0,39,0,1,1
4,180497,7,3,0,8,1,4,0,0,0,39,0,3,2
6,107302,9,4,2,3,2,4,1,0,0,39,0,2,1
4,93283,9,4,4,10,4,4,1,0,0,39,0,1,1
6,264351,11,15,2,5,0,4,1,0,0,26,0,1,1
7,136819,12,5,2,10,0,4,1,0,0,39,0,3,0
6,295010,15,1,5,8,4,4,0,0,0,39,0,1,1
4,291904,11,15,0,9,1,2,0,0,0,39,0,3,0
5,225442,11,15,4,5,3,4,1,0,0,39,0,0,1
7,170108,9,4,2,4,0,4,1,0,1902,39,0,3,1
4,193859,15,1,4,1,1,4,1,2176,0,11,0,0,1
2,326701,7,3,2,3,0,3,1,0,0,39,0,2,1
7,196373,9,4,4,12,1,4,1,0,0,39,0,2,0
4,258730,11,15,4,9,3,4,0,0,0,39,0,0,1
4,190293,9,4,4,4,1,4,0,0,0,39,0,0,1
2,170263,12,5,0,10,4,4,0,0,0,39,0,2,1
4,300275,11,15,4,6,1,4,1,0,0,39,0,0,1
7,255254,9,4,2,10,5,2,0,0,0,39,0,1,1
4,166461,1,13,0,7,4,2,0,5455,0,39,0,3,1
4,96219,11,15,0,8,3,4,0,3418,0,39,0,1,1
5,186845,9,4,2,3,0,4,1,0,0,39,0,2,1
4,99697,11,15,4,6,3,4,0,0,0,39,0,0,1
4,143069,11,15,2,3,0,4,1,0,0,39,0,2,2
4,117674,15,1,2,3,0,4,1,7298,0,39,0,3,1
4,261504,11,15,3,14,2,4,0,0,0,6,0,1,1
4,29660,7,3,0,1,1,4,0,0,0,39,0,2,1
4,202560,7,3,5,1,4,4,0,0,0,39,0,2,1
4,178713,1,13,4,12,1,4,1,0,0,39,0,1,1
4,100734,11,15,0,13,4,4,0,0,0,39,0,1,1
4,112009,11,15,0,8,4,4,0,0,0,39,0,0,1
4,144056,15,1,2,10,0,4,1,0,0,39,0,4,1
4,70209,11,15,0,1,4,4,0,0,0,39,0,2,1
4,143816,15,1,4,7,2,2,1,0,0,39,0,0,1
0,164732,15,1,4,0,1,4,1,0,0,39,0,0,0
7,714597,15,1,4,11,1,2,1,0,0,39,0,1,2
4,187703,8,2,6,10,4,4,0,11678,0,39,0,4,1
4,418901,11,15,2,3,0,3,1,0,0,26,0,3,1
4,169188,11,15,4,1,3,4,0,0,0,39,0,0,1
4,70554,15,1,4,3,1,4,1,0,0,39,0,2,1
4,31801,9,4,2,3,0,4,1,0,1887,39,0,1,2
6,195000,15,1,0,10,1,4,0,0,0,39,0,0,1
4,215392,8,2,2,10,5,4,0,7298,0,39,0,2,2
4,97723,11,15,4,12,3,4,1,0,0,39,0,1,1
4,121012,1,13,2,3,0,4,1,0,0,39,0,2,2
4,218956,2,14,4,7,2,4,1,0,0,39,0,0,1
6,171003,5,10,4,8,4,4,0,0,0,39,0,2,1
5,154782,11,15,4,5,3,4,1,0,0,39,0,0,0
0,132372,11,15,4,0,4,4,0,0,0,0,0,1,1
0,151404,1,13,4,0,3,4,0,0,0,39,0,0,0
4,816750,9,4,2,10,0,4,1,0,0,39,0,3,3
4,92943,11,15,6,1,4,4,0,0,0,39,0,4,1
0,104489,0,12,2,0,0,4,1,0,0,39,0,2,2
6,218456,12,5,0,4,1,4,0,0,0,18,0,3,2
4,301614,11,15,2,14,0,4,1,0,0,39,0,2,1
4,307134,9,4,2,10,0,4,1,0,0,39,0,2,2
7,106347,12,5,4,4,1,4,1,0,0,39,0,2,3
4,127961,9,4,2,4,0,4,1,0,0,39,0,2,2
5,206297,9,4,4,4,1,4,1,0,0,39,0,1,2
4,171156,15,1,4,8,3,4,0,0,0,39,0,0,1
4,104729,3,8,2,6,0,4,1,0,0,26,0,1,1
4,85109,15,1,4,12,1,4,1,13550,0,39,0,2,2
4,199143,11,15,0,3,3,4,1,0,0,39,0,0,1
4,110371,11,15,0,11,1,4,1,0,0,39,0,0,1
4,250782,15,1,2,3,0,4,1,0,0,39,0,1,1
4,281574,15,1,4,4,1,4,0,6849,0,39,0,2,2
4,147889,0,12,1,8,5,4,0,0,0,39,0,1,1
4,298753,15,1,0,4,1,4,0,0,0,39,0,2,2
4,248841,11,15,2,14,0,4,1,0,0,39,0,3,2
5,274948,15,1,2,3,0,4,1,0,0,39,0,3,2
4,41763,11,15,2,12,0,4,1,0,0,39,0,0,2
0,176683,15,1,4,0,3,4,1,0,1719,39,0,1,1
4,385251,11,15,2,4,0,4,1,0,0,39,0,2,1
4,145964,15,1,4,8,3,4,1,0,0,39,0,0,0
4,33460,11,15,6,1,4,4,0,0,0,39,0,3,1
7,121586,9,4,2,3,0,4,1,0,0,39,0,2,1
1,112008,15,1,2,13,0,4,1,0,0,11,0,1,1
4,163053,1,13,4,12,1,4,0,0,0,39,0,0,1
0,34446,15,1,4,0,3,4,0,0,0,39,0,0,1
6,147201,9,4,5,10,3,2,1,0,0,39,0,1,1
4,491214,11,15,6,12,1,4,0,0,0,39,0,3,1
4,102729,11,15,2,6,0,4,1,0,0,39,0,2,2
0,70282,11,15,4,0,1,2,0,0,0,39,0,2,1
5,216214,15,1,2,3,0,4,1,3103,0,39,0,2,1
4,212206,11,15,0,1,1,4,0,0,0,39,0,2,2
2,235567,11,15,0,1,1,4,0,0,0,39,0,3,1
4,356410,8,2,2,12,0,4,1,99999,0,39,0,1,1
4,223558,11,15,4,13,4,0,0,0,0,39,0,1,1
1,160473,11,15,6,1,1,4,0,0,0,39,0,3,1
4,150999,15,1,2,3,0,4,1,7298,0,39,0,3,1
4,230961,11,15,2,1,0,4,1,0,0,39,0,2,1
4,169114,15,1,6,10,1,4,1,0,1429,39,0,4,1
4,301070,9,4,2,4,0,4,1,0,0,39,0,2,3
4,163687,15,1,2,4,0,4,1,0,0,39,0,0,2
4,180419,11,15,4,7,1,4,1,0,0,39,0,1,1
4,114828,2,14,4,7,3,4,1,0,0,39,0,0,0
4,208606,15,1,2,7,0,4,1,0,0,39,0,2,1
4,165977,15,1,4,12,3,4,0,0,0,39,0,0,1
4,110408,11,15,4,3,3,4,1,0,0,39,0,1,1
4,266047,9,4,2,3,0,4,1,0,0,39,0,2,1
4,176124,11,15,2,13,0,4,1,0,0,39,0,3,1
4,144063,0,12,4,3,4,4,1,0,0,39,0,1,3
5,446724,9,4,2,4,0,4,1,0,0,39,0,1,1
4,357118,9,4,6,4,1,4,0,0,0,39,0,3,1
6,102388,11,15,4,14,3,4,1,0,0,39,0,2,2
4,191515,12,5,4,10,1,4,1,0,0,39,0,1,2
4,94413,11,15,0,3,2,4,1,3325,0,39,0,1,1
1,32627,15,1,2,3,0,4,1,7688,0,39,0,2,2
4,218249,1,13,5,1,4,2,0,0,0,39,0,2,1
4,308798,11,15,0,12,4,4,0,0,0,39,0,2,1
4,199005,11,15,4,8,3,4,1,0,0,39,0,0,1
7,108432,12,5,4,10,1,4,1,0,0,39,0,1,1
6,149218,11,15,2,3,0,4,1,0,0,39,0,2,1
4,552529,11,15,2,7,5,2,0,0,0,39,0,1,1
4,222596,15,1,2,3,0,4,1,0,0,31,0,2,2
4,168961,11,15,2,3,0,1,1,0,0,39,0,1,1
4,206951,11,15,2,3,0,4,1,0,0,39,0,2,1
4,386236,4,9,2,5,0,4,1,0,0,26,0,2,1
4,196388,15,1,4,7,3,4,1,0,0,39,0,0,1
4,162675,8,2,4,1,3,4,0,0,0,5,0,1,1
4,187847,11,15,2,4,0,4,1,0,0,39,0,2,2
4,186934,11,15,2,3,0,4,1,0,0,39,0,2,1
0,27663,5,10,5,0,1,4,1,0,0,39,0,4,2
4,180271,11,15,2,7,0,4,1,0,0,39,0,1,2
4,215503,9,4,4,10,3,4,1,0,0,2,0,1,1
4,110862,9,4,2,12,0,4,1,0,0,39,0,2,2
4,197905,15,1,6,3,3,4,1,0,0,39,0,1,2
4,355124,11,15,4,7,1,4,0,0,2001,26,0,0,1
6,109621,11,15,2,3,0,4,1,0,0,39,0,1,1
4,194995,8,2,4,12,1,4,1,0,0,39,0,2,1
4,137136,11,15,4,4,1,2,1,0,0,39,0,2,2
4,67229,1,13,0,14,1,2,0,0,0,39,0,2,1
4,197033,11,15,2,1,0,4,1,0,0,39,0,2,1
2,187746,9,4,4,10,3,4,0,3325,0,39,0,1,1
4,98211,11,15,2,3,0,4,1,0,0,39,0,2,1
4,54298,11,15,2,12,0,4,1,0,0,39,0,0,1
6,49275,15,1,2,5,0,4,1,0,1485,39,0,2,2
4,237386,8,2,4,10,1,4,1,0,0,39,0,0,2
4,67243,15,1,0,13,1,4,1,0,0,39,0,2,1
4,168191,11,15,5,3,1,4,1,0,0,22,0,2,0
4,132327,15,1,5,1,2,3,0,0,0,7,0,0,1
4,175109,1,13,4,8,3,4,1,0,0,39,0,0,1
7,224638,11,15,6,1,1,4,0,0,0,39,0,3,1
4,128487,9,4,4,10,1,4,0,0,0,39,0,0,0
4,179747,11,15,2,3,0,4,1,0,0,39,0,1,2
4,195416,9,4,4,10,1,2,0,0,0,39,0,2,2
4,176949,5,10,2,3,0,4,1,0,0,39,0,2,2
4,114691,9,4,4,12,1,4,1,0,0,39,0,1,2
7,122540,15,1,4,3,2,4,1,0,0,39,0,1,1
4,93461,11,15,2,3,5,4,0,0,0,39,0,2,1
4,54098,11,15,2,4,0,4,1,0,0,39,0,2,2
4,333838,11,15,4,1,1,4,1,0,0,39,0,0,1
4,174789,11,15,2,12,0,4,1,0,0,39,0,1,2
4,227515,0,12,6,14,4,4,0,0,0,12,0,4,1
1,391585,9,4,2,11,0,4,1,7688,0,39,0,2,2
4,83315,0,12,2,6,0,4,1,0,0,39,0,0,0
4,213310,15,1,4,8,3,4,0,0,0,39,0,0,1
4,127303,15,1,2,12,0,4,1,0,0,39,0,2,1
4,255476,4,9,4,8,2,4,1,0,0,26,0,1,1
4,320451,9,4,2,13,0,1,1,0,0,0,0,2,1
4,454717,15,1,5,8,1,4,1,0,0,39,0,1,1
4,374474,11,15,4,8,3,4,0,0,0,39,0,0,1
4,78401,11,15,4,8,3,4,1,0,0,39,0,0,1
4,168887,11,15,2,6,0,4,1,0,0,39,0,3,1
4,254711,9,4,2,12,0,4,1,0,0,39,0,3,0
4,196678,15,1,4,12,3,4,0,0,0,39,0,0,0
4,217201,11,15,2,3,5,4,0,0,0,39,0,3,2
4,160398,2,14,4,5,3,4,1,0,0,39,0,0,1
4,288829,8,2,2,11,0,4,1,0,1902,39,0,2,2
4,185706,15,1,4,12,1,4,0,0,0,39,0,0,0
4,201615,7,3,4,1,2,4,0,0,0,39,0,0,1
4,157092,15,1,2,14,0,2,1,0,0,39,0,2,1
4,130561,1,13,4,12,1,2,0,0,0,39,0,2,1
4,202450,11,15,2,7,0,4,1,0,0,39,0,1,1
4,303942,11,15,4,7,1,4,1,0,0,39,0,1,1
2,339346,12,5,4,4,1,4,0,10520,0,39,0,2,2
0,234838,15,1,4,0,3,4,1,0,0,39,0,0,1
4,38389,9,4,2,1,0,4,1,0,0,39,0,2,1
4,147548,11,15,2,14,0,4,1,0,0,39,0,1,2
6,116626,10,7,6,4,1,4,0,0,0,39,0,3,1
2,110110,12,5,2,10,5,4,0,0,0,39,0,2,3
4,230478,7,3,0,4,1,4,1,0,0,39,0,2,2
4,398220,15,1,2,7,0,4,1,0,0,26,0,1,1
6,187346,7,3,0,8,4,4,0,0,0,39,0,2,0
6,175827,0,12,2,3,0,4,1,0,0,39,0,3,1
4,211494,15,1,0,4,1,4,1,0,1980,39,0,2,2
4,105745,8,2,2,7,0,4,1,0,0,39,0,3,2
4,237428,15,1,0,4,1,4,1,0,1504,39,0,3,1
4,200766,11,15,4,7,1,2,1,14344,0,39,0,2,1
7,24896,15,1,4,10,1,4,0,0,0,39,0,0,1
4,107164,9,4,2,4,0,4,1,0,0,39,0,1,2
4,202083,8,2,2,10,0,4,1,0,0,2,0,2,1
7,53768,12,5,0,4,1,4,0,0,0,39,0,2,3
4,159577,0,12,4,7,1,4,1,0,0,39,0,2,1
0,209674,5,10,0,0,1,4,0,0,0,39,0,4,0
4,309348,15,1,4,8,1,4,0,0,0,39,0,0,0
4,206046,9,4,2,4,0,4,1,0,0,39,0,1,2
6,227531,9,4,0,8,1,4,0,0,0,39,0,3,1
6,135339,11,15,3,3,1,1,1,0,0,19,0,2,2
4,155503,1,13,4,8,3,4,1,0,0,39,0,0,0
6,176835,12,5,3,10,1,4,0,7978,0,39,0,3,1
4,163067,15,1,4,11,3,4,0,0,0,39,0,0,1
4,212607,15,1,4,1,4,3,0,0,0,33,0,1,2
5,162381,14,6,2,10,0,4,1,15024,0,39,0,3,2
4,195890,15,1,2,10,5,4,0,0,0,39,0,1,1
1,49358,0,12,4,8,4,2,0,0,0,39,0,1,1
4,136077,8,2,2,3,0,4,1,0,0,31,0,1,1
4,119297,11,15,2,8,0,4,1,0,0,39,0,2,1
4,48947,8,2,6,8,4,4,0,0,0,39,0,3,0
6,32825,11,15,0,14,1,4,1,0,0,39,0,2,3
7,82847,15,1,4,4,1,4,0,0,0,39,0,0,1
4,119684,11,15,2,8,0,4,1,0,0,39,0,3,2
4,264143,6,11,0,6,1,4,1,0,0,39,0,3,1
4,30690,5,10,4,8,1,4,1,0,0,39,0,2,0
4,113631,9,4,4,8,1,4,1,0,0,39,0,0,1
4,366889,11,15,4,14,1,4,1,0,0,39,0,1,1
4,393962,8,2,4,10,1,4,0,0,0,39,0,2,2
4,165484,9,4,5,12,1,4,1,0,0,39,0,2,3
1,90737,15,1,2,1,0,4,1,0,1887,39,0,2,1
4,379798,9,4,2,12,0,4,1,0,0,39,0,1,2
4,190911,12,5,4,4,1,4,1,0,0,39,0,1,1
4,72887,1,13,2,3,0,1,1,0,0,30,0,0,1
4,192309,11,15,6,8,1,4,0,0,0,39,0,3,0
6,98361,11,15,2,3,0,4,1,0,0,39,0,3,1
4,121253,10,7,0,10,4,4,0,0,0,39,0,2,1
7,270859,9,4,2,10,0,4,1,0,1902,39,0,3,2
6,223705,11,15,0,8,4,4,0,0,0,4,0,1,1
4,125892,12,5,2,4,0,4,1,0,1977,39,0,2,2
6,202683,11,15,2,10,0,4,1,0,0,39,0,2,1
0,99131,11,15,2,0,5,4,0,7298,0,39,0,3,1
4,197577,11,15,0,8,1,4,0,0,0,39,0,3,1
8,43627,11,15,4,8,3,4,1,0,0,39,0,0,0
4,175185,8,2,4,6,1,4,1,0,0,39,0,2,1
4,377405,15,1,4,4,1,4,0,0,0,39,0,0,0
4,47541,12,5,4,14,1,4,1,0,0,39,0,0,1
4,218729,15,1,2,1,3,4,0,0,0,39,0,2,1
2,197430,9,4,4,10,1,4,0,0,0,39,0,1,2
4,259010,15,1,2,14,0,4,1,0,0,39,0,3,4
4,121124,11,15,2,10,0,4,1,0,0,39,0,2,2
0,334593,15,1,4,0,1,4,1,0,0,39,0,0,1
4,374764,15,1,2,4,0,4,1,0,0,39,0,2,2
4,192845,11,15,2,6,0,4,1,0,0,39,0,3,1
4,144524,11,15,0,7,4,2,0,0,0,39,0,2,1
5,136402,7,3,2,12,0,4,1,0,0,39,0,1,1
4,255847,5,10,2,1,0,4,1,0,0,26,0,2,1
4,177955,6,11,4,9,4,4,0,0,0,8,0,1,1
4,151835,12,5,2,10,0,4,1,99999,0,39,0,1,2
4,65098,11,15,4,8,3,4,1,0,0,39,0,0,0
6,328119,6,11,2,3,0,4,1,0,0,26,0,1,1
4,125147,11,15,2,4,0,4,1,0,0,39,0,3,2
4,62834,11,15,2,7,0,4,1,0,0,39,0,3,0
7,230095,11,15,0,4,4,4,0,0,0,39,0,3,1
1,348059,12,5,0,4,4,4,0,0,0,39,0,2,1
4,425622,4,9,2,6,0,4,1,0,0,26,0,1,1
2,336320,9,4,0,11,1,4,0,0,0,39,0,0,1
4,225809,15,1,4,8,1,4,1,0,0,39,0,1,1
4,216073,4,9,2,8,0,4,1,0,0,39,0,4,1
4,267912,4,9,2,8,0,4,1,0,0,26,0,1,2
4,108706,11,15,2,13,5,4,0,0,0,39,0,1,1
4,575172,8,2,2,14,0,4,1,3103,0,39,0,2,1
4,311489,15,1,4,1,3,4,0,0,0,39,0,0,1
4,189123,7,3,2,13,0,4,1,7298,0,39,0,2,1
4,95998,9,4,0,4,1,4,1,0,0,39,0,2,2
5,177487,11,15,2,12,5,4,0,0,0,39,0,2,1
4,213002,15,1,2,13,0,2,1,0,0,39,0,1,0
4,272723,5,10,2,8,0,2,1,0,0,39,0,3,1
4,84231,0,12,2,14,0,4,1,0,0,39,0,3,2
4,475322,15,1,4,1,1,4,1,0,1617,39,0,2,1
4,120268,11,15,4,12,3,4,1,0,1741,39,0,0,1
0,60331,15,1,2,0,0,4,1,0,0,39,0,0,0
4,172618,15,1,0,12,1,4,1,0,0,39,0,3,2
7,173273,12,5,4,10,1,2,0,0,0,39,0,2,1
4,52921,7,3,2,12,0,4,1,0,0,39,0,0,2
4,210364,1,13,4,8,3,4,1,0,0,39,0,0,0
4,87310,11,15,4,6,3,4,1,2174,0,39,0,1,1
4,332489,7,3,2,4,0,4,1,0,0,11,0,3,2
4,100333,1,13,4,7,1,4,0,0,0,39,0,1,1
4,216867,15,1,4,6,3,4,1,0,0,39,0,0,1
0,177974,1,13,2,0,0,4,1,0,0,39,0,2,1
4,292110,11,15,4,1,1,4,0,0,0,39,0,3,1
1,219137,7,3,4,1,4,4,0,0,0,39,0,2,1
4,159589,11,15,2,7,0,4,1,0,2051,39,0,1,1
4,186815,11,15,2,12,0,4,1,0,0,39,0,2,2
4,22149,11,15,4,8,3,0,1,0,0,39,0,0,1
4,228724,8,2,4,6,1,4,1,0,0,39,0,0,1
7,187392,11,15,4,1,1,4,0,0,0,39,0,1,1
4,105930,11,15,4,8,3,4,0,0,0,39,0,0,1
7,182907,11,15,2,8,0,4,1,0,0,39,0,3,1
4,322025,11,15,2,14,0,2,1,0,0,39,0,4,0
4,263886,15,1,4,1,1,2,0,0,0,39,0,0,0
2,362775,0,12,2,8,5,0,0,0,0,39,0,1,1
4,96062,8,2,2,3,0,4,1,0,0,39,0,3,1
0,191665,15,1,6,0,1,4,0,0,2205,39,0,3,1
6,159322,15,1,4,3,3,4,1,0,1980,39,0,1,3
2,163867,11,15,4,8,3,4,1,0,0,39,0,1,0
6,136204,9,4,2,10,0,4,1,0,1902,39,0,1,1
4,160431,11,15,6,8,4,4,0,0,0,39,0,3,1
4,163324,11,15,2,8,5,4,0,0,0,39,0,2,1
0,161309,14,6,2,0,5,4,0,15024,0,39,0,1,2
4,208881,9,4,4,12,1,4,1,0,0,39,0,1,2
6,183127,11,15,0,12,3,4,0,0,0,39,0,2,1
4,192225,9,4,2,4,0,4,1,0,0,39,0,2,1
2,222081,9,4,4,10,2,2,0,0,0,39,0,3,1
4,183627,15,1,2,12,0,4,1,0,0,39,0,1,2
4,187921,11,15,2,14,0,4,1,0,0,39,0,2,4
4,25497,15,1,4,14,1,4,1,4101,0,39,0,0,1
4,353824,15,1,2,6,0,4,1,0,0,39,0,2,1
4,250804,11,15,2,3,0,4,1,0,0,39,0,1,1
4,385583,15,1,0,3,1,4,1,0,0,39,0,3,1
4,84788,0,12,4,7,1,4,1,0,0,39,0,3,1
4,127704,5,10,5,3,1,4,1,0,0,39,0,3,1
0,99208,13,0,2,0,0,4,1,0,0,39,0,3,0
4,347993,5,10,2,3,0,4,1,0,0,26,0,2,2
4,175958,9,4,0,10,1,4,1,0,0,39,0,2,1
6,278553,14,6,2,10,0,2,1,15024,0,39,0,2,3
4,186009,15,1,0,8,4,4,0,0,0,39,0,2,2
4,55104,11,15,0,1,1,4,0,0,0,39,0,1,1
2,179411,11,15,6,13,4,4,0,0,0,39,0,3,1
4,68452,11,15,5,7,4,2,0,0,0,39,0,3,1
2,202027,9,4,2,4,0,4,1,0,0,39,0,2,1
4,113401,0,12,6,12,1,4,0,0,0,39,0,4,1
4,186934,9,4,2,10,2,4,1,0,0,39,0,2,1
1,190020,14,6,2,4,0,4,1,0,0,39,0,2,2
4,198493,7,3,4,3,1,4,1,0,0,39,0,1,1
4,256448,15,1,4,8,1,4,1,0,0,39,0,2,0
4,622192,15,1,2,8,5,4,0,0,0,39,0,1,0
4,133728,5,10,2,3,0,4,1,0,0,39,0,4,1
4,181824,11,15,2,12,5,4,0,0,0,39,0,1,0
4,286422,0,12,4,6,3,4,1,0,0,39,0,0,1
4,378585,9,4,2,10,0,4,1,0,0,39,0,3,2
4,121012,9,4,2,4,0,4,1,5013,0,39,0,2,2
4,164864,9,4,0,10,4,4,0,0,323,39,0,1,1
4,74706,1,13,4,9,3,4,1,0,0,39,0,0,0
4,185582,15,1,4,12,1,4,1,0,0,39,0,0,1
4,132633,15,1,2,6,5,4,0,0,0,0,0,2,1
1,230438,15,1,2,1,0,4,1,0,1887,39,0,2,1
4,175540,11,15,2,3,0,4,1,0,0,39,0,1,1
2,115304,12,5,0,10,1,4,0,0,0,39,0,2,1
4,340269,11,15,2,3,0,4,1,3137,0,39,0,1,2
4,171889,2,14,4,12,3,4,0,0,0,39,0,1,1
4,94873,11,15,6,8,4,4,1,0,0,39,0,3,0
0,144194,8,2,2,0,0,4,1,0,0,39,0,1,1
4,141131,2,14,0,7,4,1,0,0,0,35,0,2,1
4,192735,11,15,5,1,1,4,0,0,0,39,0,0,3
6,238186,15,1,4,5,3,4,1,0,0,39,0,1,4
4,305609,7,3,4,10,1,4,0,0,0,39,0,0,2
4,312845,11,15,0,8,4,4,0,0,0,39,0,1,1
4,33884,15,1,4,1,1,4,0,0,0,39,0,0,1
0,264874,8,2,4,0,2,4,0,0,0,0,0,0,1
7,268832,11,15,4,1,1,2,0,0,0,39,0,1,1
4,99651,7,3,2,3,0,4,1,0,0,39,0,2,2
4,257597,7,3,2,13,0,4,1,0,0,39,0,2,2
5,195904,8,2,2,3,0,4,1,0,0,39,0,3,1
4,266497,6,11,4,6,2,4,1,0,0,26,0,0,1
4,287972,9,4,6,8,2,2,0,0,0,39,0,3,0
4,200569,11,15,2,12,5,4,0,0,0,39,0,2,1
2,117292,12,5,4,10,1,4,0,8614,0,39,0,3,2
0,223075,9,4,0,0,1,4,0,0,0,39,0,3,0
4,175339,11,15,2,12,0,4,1,0,0,39,0,3,2
5,333197,11,15,4,4,3,4,1,0,2205,39,0,0,2
4,53707,5,10,2,14,0,4,1,0,0,39,0,3,2
4,39212,11,15,6,8,1,4,0,0,0,39,0,4,0
4,228500,11,15,2,3,0,4,1,0,0,39,0,3,1
4,234663,11,15,4,6,3,4,1,0,0,39,0,0,2
0,88073,9,4,0,0,1,4,0,0,0,39,0,3,1
4,420040,11,15,0,1,1,4,1,0,0,39,0,1,1
4,126517,15,1,5,12,4,2,0,0,0,39,0,2,0
4,238002,9,4,2,14,0,4,1,0,0,26,0,1,2
7,21412,15,1,2,8,0,4,1,0,0,39,0,3,1
4,147804,11,15,2,14,0,4,1,0,0,39,0,0,2
4,222445,15,1,4,1,3,4,0,0,0,39,0,0,0
4,126675,9,4,2,10,0,4,1,0,0,39,0,2,2
4,301080,11,15,0,1,4,4,0,0,0,39,0,2,1
4,382532,10,7,2,10,0,4,1,0,0,39,0,2,2
4,232356,1,13,2,3,0,4,1,0,0,39,0,1,2
4,167350,15,1,2,7,0,4,1,3137,0,39,0,1,2
0,375703,11,15,0,0,2,2,0,0,1721,39,0,1,1
4,252708,2,14,4,12,2,4,0,0,0,26,0,1,1
4,186824,1,13,2,3,0,4,1,0,0,39,0,1,1
4,176101,15,1,2,6,0,4,1,0,0,39,0,2,1
4,175121,15,1,4,5,3,4,1,0,0,39,0,0,1
4,355850,1,13,4,14,3,4,1,0,1602,39,0,0,0
4,180931,8,2,2,3,0,4,1,0,0,39,0,2,1
